trial,seed,median_log10_ratio,abs_median_log10
590,1590,0.0012283945117631978,0.0012283945117631978
591,1591,0.008680665779847172,0.008680665779847172
592,1592,0.026395788660690644,0.026395788660690644
593,1593,0.06625169083212135,0.06625169083212135
594,1594,0.013126344692792632,0.013126344692792632
595,1595,0.05801325140117215,0.05801325140117215
596,1596,0.05203027555760907,0.05203027555760907
597,1597,0.02727078834953409,0.02727078834953409
598,1598,0.027617450373672484,0.027617450373672484
599,1599,0.004340961860865019,0.004340961860865019
600,1600,0.026853266534257954,0.026853266534257954
601,1601,-0.053776923847192626,0.053776923847192626
602,1602,0.057668528228354235,0.057668528228354235
603,1603,-0.07789369422602826,0.07789369422602826
604,1604,0.012477283110014817,0.012477283110014817
605,1605,0.08823173286004997,0.08823173286004997
606,1606,-0.021832931592819783,0.021832931592819783
607,1607,-0.0004506315566349706,0.0004506315566349706
608,1608,0.013112238172909522,0.013112238172909522
609,1609,-0.0003393140324325101,0.0003393140324325101
610,1610,0.03714978119771286,0.03714978119771286
611,1611,0.05739373226724364,0.05739373226724364
612,1612,0.01967948881711031,0.01967948881711031
613,1613,-0.04806434357727791,0.04806434357727791
614,1614,-0.06992189352595593,0.06992189352595593
615,1615,0.009906486254000205,0.009906486254000205
616,1616,-0.06326556947168185,0.06326556947168185
617,1617,0.051071152732695906,0.051071152732695906
618,1618,0.018399856163554818,0.018399856163554818
619,1619,-0.00778117313505717,0.00778117313505717
620,1620,0.018399856163554818,0.018399856163554818
621,1621,0.04566169938119485,0.04566169938119485
622,1622,0.04268413758898474,0.04268413758898474
623,1623,-0.062161920472329026,0.062161920472329026
624,1624,0.03446724953302401,0.03446724953302401
625,1625,-0.04418116274605899,0.04418116274605899
626,1626,0.002781927249108265,0.002781927249108265
627,1627,0.014661734584548622,0.014661734584548622
628,1628,-0.09541395560082806,0.09541395560082806
629,1629,0.08247277183871786,0.08247277183871786
630,1630,0.010218223847083556,0.010218223847083556
631,1631,0.017777199220518892,0.017777199220518892
632,1632,0.036699268524172934,0.036699268524172934
633,1633,0.04807529046783222,0.04807529046783222
634,1634,-0.06516383969444119,0.06516383969444119
635,1635,0.0754766300604713,0.0754766300604713
636,1636,0.05534895699902873,0.05534895699902873
637,1637,-0.022591482517665594,0.022591482517665594
638,1638,-0.0703852299250617,0.0703852299250617
639,1639,-0.0496728299002624,0.0496728299002624
640,1640,0.02311903768292059,0.02311903768292059
641,1641,0.01726156816564729,0.01726156816564729
642,1642,-0.07753247841108375,0.07753247841108375
643,1643,-0.010788549795447445,0.010788549795447445
644,1644,0.003844482622764313,0.003844482622764313
645,1645,-0.013713319328584293,0.013713319328584293
646,1646,0.03064944227538866,0.03064944227538866
647,1647,0.04343366554673451,0.04343366554673451
648,1648,-0.07946206071224414,0.07946206071224414
649,1649,-0.054065502907168696,0.054065502907168696
650,1650,-0.01488056065151777,0.01488056065151777
651,1651,-0.014091351413354696,0.014091351413354696
652,1652,0.06765672472521643,0.06765672472521643
653,1653,-0.040085312659413876,0.040085312659413876
654,1654,-0.03279216554123839,0.03279216554123839
655,1655,0.01062607283509767,0.01062607283509767
656,1656,0.016597544267056872,0.016597544267056872
657,1657,0.02487117101640786,0.02487117101640786
658,1658,0.02083968866351465,0.02083968866351465
659,1659,-0.02261167981883133,0.02261167981883133
660,1660,-0.06672566854143741,0.06672566854143741
661,1661,-0.05129296613779926,0.05129296613779926
662,1662,0.06577465441912336,0.06577465441912336
663,1663,0.002080287088534807,0.002080287088534807
664,1664,-0.029425321626469707,0.029425321626469707
665,1665,0.02328804304186082,0.02328804304186082
666,1666,-0.014232177896685122,0.014232177896685122
667,1667,0.012812843767524236,0.012812843767524236
668,1668,0.012214470086726098,0.012214470086726098
669,1669,0.002506216255796444,0.002506216255796444
670,1670,1.1482991508211813e-06,1.1482991508211813e-06
671,1671,0.06573630710235065,0.06573630710235065
672,1672,-0.022314053480410788,0.022314053480410788
673,1673,-0.04195106906403665,0.04195106906403665
674,1674,0.0485405676565804,0.0485405676565804
675,1675,-0.03190074484204343,0.03190074484204343
676,1676,-0.029938218836484082,0.029938218836484082
677,1677,0.026853266534257954,0.026853266534257954
678,1678,0.012362011593786327,0.012362011593786327
679,1679,0.02483668251097408,0.02483668251097408
680,1680,0.023809475223863247,0.023809475223863247
681,1681,-0.01794016376300744,0.01794016376300744
682,1682,0.05246993509479924,0.05246993509479924
683,1683,0.011516563155131445,0.011516563155131445
684,1684,0.05146205608705926,0.05146205608705926
685,1685,-0.06659147009654304,0.06659147009654304
686,1686,0.011516563155131445,0.011516563155131445
687,1687,0.054269914262423384,0.054269914262423384
688,1688,0.044306917553325074,0.044306917553325074
689,1689,-0.1226171847107598,0.1226171847107598
690,1690,-0.06992189352595593,0.06992189352595593
691,1691,0.014781845589697893,0.014781845589697893
692,1692,0.024667370738390617,0.024667370738390617
693,1693,0.003365397925547571,0.003365397925547571
694,1694,-0.03258624014463332,0.03258624014463332
695,1695,-0.04670196192169786,0.04670196192169786
696,1696,0.03848988141848847,0.03848988141848847
697,1697,-0.06564118525709839,0.06564118525709839
698,1698,0.048959798398546785,0.048959798398546785
699,1699,0.024081610720772483,0.024081610720772483
700,1700,-0.0009582165290055949,0.0009582165290055949
701,1701,-0.011713142635703973,0.011713142635703973
702,1702,0.05653195278772091,0.05653195278772091
703,1703,-0.006853909274187457,0.006853909274187457
704,1704,-0.018658814151035232,0.018658814151035232
705,1705,0.030713704620390362,0.030713704620390362
706,1706,-0.07416573819855336,0.07416573819855336
707,1707,0.003764139225762796,0.003764139225762796
708,1708,0.0549474010492182,0.0549474010492182
709,1709,0.018245979314673758,0.018245979314673758
710,1710,-0.009522643674278592,0.009522643674278592
711,1711,0.002506216255796444,0.002506216255796444
712,1712,0.08162134381732718,0.08162134381732718
713,1713,-0.04853111666984791,0.04853111666984791
714,1714,0.01930082539912351,0.01930082539912351
715,1715,0.04551067936496498,0.04551067936496498
716,1716,-0.03795981661266922,0.03795981661266922
717,1717,-0.028769122176961762,0.028769122176961762
718,1718,-0.10328672204521862,0.10328672204521862
719,1719,-0.014129308577790288,0.014129308577790288
720,1720,0.0017281986212319437,0.0017281986212319437
721,1721,-0.005752414133892116,0.005752414133892116
722,1722,-0.036535249513153234,0.036535249513153234
723,1723,0.10019673842200387,0.10019673842200387
724,1724,-0.04848420392665601,0.04848420392665601
725,1725,0.07671407224198187,0.07671407224198187
726,1726,0.0035840536901387415,0.0035840536901387415
727,1727,0.00599045832893993,0.00599045832893993
728,1728,0.015339320029254566,0.015339320029254566
729,1729,0.01784235563655204,0.01784235563655204
730,1730,0.03177983330343562,0.03177983330343562
731,1731,-0.053776923847192626,0.053776923847192626
732,1732,-0.09345185695813428,0.09345185695813428
733,1733,0.08322059877845508,0.08322059877845508
734,1734,0.05203027555760907,0.05203027555760907
735,1735,0.04386418778266357,0.04386418778266357
736,1736,0.009464406850336171,0.009464406850336171
737,1737,-0.013517611506311838,0.013517611506311838
738,1738,0.08877848347591229,0.08877848347591229
739,1739,0.0375406339889932,0.0375406339889932
740,1740,-0.042560210028187405,0.042560210028187405
741,1741,0.07117395572193679,0.07117395572193679
742,1742,-0.0055553448347418,0.0055553448347418
743,1743,0.02623666073737481,0.02623666073737481
744,1744,-0.08471551756707546,0.08471551756707546
745,1745,-0.019534942655381464,0.019534942655381464
746,1746,-0.1288166462133455,0.1288166462133455
747,1747,0.04509495998404877,0.04509495998404877
748,1748,0.11389776143693181,0.11389776143693181
749,1749,0.024585731907130405,0.024585731907130405
750,1750,0.07449887443661454,0.07449887443661454
751,1751,0.05524154590813804,0.05524154590813804
752,1752,-0.03168633967585272,0.03168633967585272
753,1753,-0.02849647075096112,0.02849647075096112
754,1754,-0.004291363998110966,0.004291363998110966
755,1755,-0.04391063199659553,0.04391063199659553
756,1756,0.010218223847083556,0.010218223847083556
757,1757,0.024878727542517284,0.024878727542517284
758,1758,0.01172438674421015,0.01172438674421015
759,1759,0.03206695048926794,0.03206695048926794
760,1760,0.09762646779990236,0.09762646779990236
761,1761,0.07865002587812131,0.07865002587812131
762,1762,0.08832917512976396,0.08832917512976396
763,1763,-0.04829274267236657,0.04829274267236657
764,1764,-0.024396259233192837,0.024396259233192837
765,1765,-0.008271378376533883,0.008271378376533883
766,1766,0.023321979769529558,0.023321979769529558
767,1767,0.03632600580377589,0.03632600580377589
768,1768,-0.03551849747434692,0.03551849747434692
769,1769,-0.0257298052727671,0.0257298052727671
770,1770,-0.023931255873654262,0.023931255873654262
771,1771,0.06073844170066901,0.06073844170066901
772,1772,0.07991838191428806,0.07991838191428806
773,1773,-0.14061850868021072,0.14061850868021072
774,1774,-0.024884299968460054,0.024884299968460054
775,1775,0.034454716129563724,0.034454716129563724
776,1776,0.08877119938979443,0.08877119938979443
777,1777,0.0017876455792427363,0.0017876455792427363
778,1778,0.026997262786561695,0.026997262786561695
779,1779,-0.011252694054036177,0.011252694054036177
780,1780,0.0899023485641998,0.0899023485641998
781,1781,-0.0013578963273928903,0.0013578963273928903
782,1782,0.03609758888085579,0.03609758888085579
783,1783,0.003176299954248605,0.003176299954248605
784,1784,-0.03558705224797847,0.03558705224797847
785,1785,-0.0036094029057608954,0.0036094029057608954
786,1786,0.03422236831265893,0.03422236831265893
787,1787,-0.0006424572579003279,0.0006424572579003279
788,1788,0.0893485014857444,0.0893485014857444
789,1789,0.13062541956455476,0.13062541956455476
790,1790,-0.06172835144018837,0.06172835144018837
791,1791,-0.04706974763084969,0.04706974763084969
792,1792,-0.007128934015828168,0.007128934015828168
793,1793,0.012322244206793502,0.012322244206793502
794,1794,0.0015898029877864802,0.0015898029877864802
795,1795,0.036106185337754844,0.036106185337754844
796,1796,-0.03558705224797847,0.03558705224797847
797,1797,0.04608687797056802,0.04608687797056802
798,1798,-0.023597973347976812,0.023597973347976812
799,1799,-0.08068337982264102,0.08068337982264102
800,1800,-0.0896516096059983,0.0896516096059983
801,1801,-0.05774983681888771,0.05774983681888771
802,1802,-0.010923888099703266,0.010923888099703266
803,1803,0.03480782383305604,0.03480782383305604
804,1804,-0.04119281135168788,0.04119281135168788
805,1805,0.017832277595609968,0.017832277595609968
806,1806,0.05525464627091896,0.05525464627091896
807,1807,0.022059910831809602,0.022059910831809602
808,1808,-0.06478428994863702,0.06478428994863702
809,1809,0.025788352808689814,0.025788352808689814
810,1810,-0.03742722314916891,0.03742722314916891
811,1811,0.047732426081394,0.047732426081394
812,1812,0.012769927436041613,0.012769927436041613
813,1813,-0.05129296613779926,0.05129296613779926
814,1814,0.08445030395830348,0.08445030395830348
815,1815,-0.024985872280208172,0.024985872280208172
816,1816,-0.010574696590764139,0.010574696590764139
817,1817,0.11536753955762598,0.11536753955762598
818,1818,0.013005777583238697,0.013005777583238697
819,1819,0.06976588971198595,0.06976588971198595
820,1820,-0.08050033120767858,0.08050033120767858
821,1821,0.13433608458462923,0.13433608458462923
822,1822,0.0296221365452122,0.0296221365452122
823,1823,-0.00845107281239375,0.00845107281239375
824,1824,0.04179169417527019,0.04179169417527019
825,1825,0.11170826103490919,0.11170826103490919
826,1826,-0.08903541071783361,0.08903541071783361
827,1827,0.0032329056493756235,0.0032329056493756235
828,1828,0.017777199220518892,0.017777199220518892
829,1829,-0.01794016376300744,0.01794016376300744
830,1830,0.0353551660216836,0.0353551660216836
831,1831,0.011714208527468378,0.011714208527468378
832,1832,-0.029883700314446145,0.029883700314446145
833,1833,-0.006942733106609381,0.006942733106609381
834,1834,-0.022185794907115305,0.022185794907115305
835,1835,-0.042527440290460496,0.042527440290460496
836,1836,-0.040881815484309976,0.040881815484309976
837,1837,0.031922266967816144,0.031922266967816144
838,1838,0.07858436075447411,0.07858436075447411
839,1839,-0.011686787624494224,0.011686787624494224
840,1840,0.04743215973336413,0.04743215973336413
841,1841,-0.033969679344907584,0.033969679344907584
842,1842,0.01931277953425229,0.01931277953425229
843,1843,-0.09612349973971197,0.09612349973971197
844,1844,0.02348771804666642,0.02348771804666642
845,1845,-0.005872121591130424,0.005872121591130424
846,1846,0.038127119367627395,0.038127119367627395
847,1847,0.011110175453452251,0.011110175453452251
848,1848,0.057757231354966944,0.057757231354966944
849,1849,0.03321598423527939,0.03321598423527939
850,1850,-0.061512280668915516,0.061512280668915516
851,1851,0.01109390261749984,0.01109390261749984
852,1852,-0.007403995691162047,0.007403995691162047
853,1853,-0.020785943623492537,0.020785943623492537
854,1854,0.03446724953302401,0.03446724953302401
855,1855,0.019829583305599814,0.019829583305599814
856,1856,-0.07657089352866099,0.07657089352866099
857,1857,0.07865002587812131,0.07865002587812131
858,1858,0.02408530699856969,0.02408530699856969
859,1859,-0.018744270519009138,0.018744270519009138
860,1860,0.014452759418546852,0.014452759418546852
861,1861,0.05525464627091896,0.05525464627091896
862,1862,0.06353360445695365,0.06353360445695365
863,1863,0.04551067936496498,0.04551067936496498
864,1864,0.024667370738390617,0.024667370738390617
865,1865,0.024455800944139346,0.024455800944139346
866,1866,-0.03549934714095022,0.03549934714095022
867,1867,-0.0245542359354325,0.0245542359354325
868,1868,-0.04441985323923566,0.04441985323923566
869,1869,-0.057550936462944235,0.057550936462944235
870,1870,0.0035840536901387415,0.0035840536901387415
871,1871,0.0011775663995413335,0.0011775663995413335
872,1872,0.09762646779990236,0.09762646779990236
873,1873,0.034454716129563724,0.034454716129563724
874,1874,0.09901452548730513,0.09901452548730513
875,1875,-0.021373261554892824,0.021373261554892824
876,1876,-0.039787732069328986,0.039787732069328986
877,1877,-0.04706974763084969,0.04706974763084969
878,1878,-0.004002396978607518,0.004002396978607518
879,1879,-0.041096155643690645,0.041096155643690645
880,1880,0.03064944227538866,0.03064944227538866
881,1881,0.030524413181233556,0.030524413181233556
882,1882,0.08270095787837091,0.08270095787837091
883,1883,0.04343366554673451,0.04343366554673451
884,1884,0.025364381546534257,0.025364381546534257
885,1885,0.009675110821046507,0.009675110821046507
886,1886,-0.015493262999195139,0.015493262999195139
887,1887,0.01652794692070628,0.01652794692070628
888,1888,0.034705069321187255,0.034705069321187255
889,1889,-0.018413286889462328,0.018413286889462328
890,1890,-0.0345630399798207,0.0345630399798207
891,1891,0.036106185337754844,0.036106185337754844
892,1892,-0.01794016376300744,0.01794016376300744
893,1893,-0.04036723122892314,0.04036723122892314
894,1894,0.010447901675219876,0.010447901675219876
895,1895,0.043805373416818075,0.043805373416818075
896,1896,0.008994413446785919,0.008994413446785919
897,1897,-0.00209206969085859,0.00209206969085859
898,1898,-0.024468795980790492,0.024468795980790492
899,1899,0.03536987430304125,0.03536987430304125
900,1900,-0.071415036174456,0.071415036174456
901,1901,0.11170868411713189,0.11170868411713189
902,1902,0.02764198925512452,0.02764198925512452
903,1903,0.042404200110496844,0.042404200110496844
904,1904,0.06619128128649543,0.06619128128649543
905,1905,-0.022054568618533884,0.022054568618533884
906,1906,0.06866312550947623,0.06866312550947623
907,1907,-0.0053459093617271745,0.0053459093617271745
908,1908,-0.013248751656831564,0.013248751656831564
909,1909,0.01284383486795673,0.01284383486795673
910,1910,-0.01817480606750902,0.01817480606750902
911,1911,-0.06307055997312168,0.06307055997312168
912,1912,-0.07692852959132106,0.07692852959132106
913,1913,-0.011852109847157006,0.011852109847157006
914,1914,-0.06434359840968128,0.06434359840968128
915,1915,0.04282551722811189,0.04282551722811189
916,1916,-0.020054983770745945,0.020054983770745945
917,1917,-0.00209206969085859,0.00209206969085859
918,1918,-0.02125357199705485,0.02125357199705485
919,1919,-0.030717102652811735,0.030717102652811735
920,1920,0.05595589872816367,0.05595589872816367
921,1921,0.07797390379213243,0.07797390379213243
922,1922,0.04263865591755834,0.04263865591755834
923,1923,-0.03184599674373727,0.03184599674373727
924,1924,0.06268149150227077,0.06268149150227077
925,1925,-0.04573274517431779,0.04573274517431779
926,1926,0.060586923945379324,0.060586923945379324
927,1927,-0.03667463720754381,0.03667463720754381
928,1928,0.04047693205811652,0.04047693205811652
929,1929,0.0036402193041854616,0.0036402193041854616
930,1930,0.06844304309621914,0.06844304309621914
931,1931,0.08230022886070247,0.08230022886070247
932,1932,-0.11283215899651863,0.11283215899651863
933,1933,-0.010161927436456579,0.010161927436456579
934,1934,0.057229661800640014,0.057229661800640014
935,1935,0.04148561658497332,0.04148561658497332
936,1936,0.05317462076105245,0.05317462076105245
937,1937,0.0029799650703981164,0.0029799650703981164
938,1938,-0.0009249658152557854,0.0009249658152557854
939,1939,0.015097000232445415,0.015097000232445415
940,1940,-0.0700575962187734,0.0700575962187734
941,1941,0.03675519334157744,0.03675519334157744
942,1942,0.027485393216493924,0.027485393216493924
943,1943,-0.09327897220075033,0.09327897220075033
944,1944,-0.03042623125001449,0.03042623125001449
945,1945,9.026121366071509e-05,9.026121366071509e-05
946,1946,0.0863964771126877,0.0863964771126877
947,1947,0.04286300303766906,0.04286300303766906
948,1948,0.02883170914522583,0.02883170914522583
949,1949,-0.0496728299002624,0.0496728299002624
950,1950,-0.009512451386517948,0.009512451386517948
951,1951,-0.06871085503321478,0.06871085503321478
952,1952,0.04896988572734241,0.04896988572734241
953,1953,-0.03343354009301451,0.03343354009301451
954,1954,0.03219728991083493,0.03219728991083493
955,1955,-0.0012056245912794195,0.0012056245912794195
956,1956,0.010218223847083556,0.010218223847083556
957,1957,0.037790836125358315,0.037790836125358315
958,1958,-0.07294295034919163,0.07294295034919163
959,1959,-0.02095322852065327,0.02095322852065327
960,1960,0.04509495998404877,0.04509495998404877
961,1961,0.026561517850022035,0.026561517850022035
962,1962,0.003764139225762796,0.003764139225762796
963,1963,0.11877366380910351,0.11877366380910351
964,1964,0.011110175453452251,0.011110175453452251
965,1965,0.03447058910987317,0.03447058910987317
966,1966,0.09529490349882543,0.09529490349882543
967,1967,0.08454657983507886,0.08454657983507886
968,1968,0.051543476118832005,0.051543476118832005
969,1969,-0.0018871232926313314,0.0018871232926313314
970,1970,0.05667005131705474,0.05667005131705474
971,1971,-0.011834129442046603,0.011834129442046603
972,1972,0.027155528525856867,0.027155528525856867
973,1973,-0.016521796066071005,0.016521796066071005
974,1974,-0.0496728299002624,0.0496728299002624
975,1975,-0.06172835144018837,0.06172835144018837
976,1976,-0.004162634651358886,0.004162634651358886
977,1977,0.049781967436469475,0.049781967436469475
978,1978,-0.02138996140270339,0.02138996140270339
979,1979,0.043805373416818075,0.043805373416818075
980,1980,0.027910256312743877,0.027910256312743877
981,1981,0.04822918117579635,0.04822918117579635
982,1982,0.042041537963019925,0.042041537963019925
983,1983,0.021514420378673432,0.021514420378673432
984,1984,-0.06599023404640458,0.06599023404640458
985,1985,0.022621472743729006,0.022621472743729006
986,1986,-0.1426757000916889,0.1426757000916889
987,1987,0.06582533726769882,0.06582533726769882
988,1988,-0.01622849403358257,0.01622849403358257
989,1989,0.0657407096055369,0.0657407096055369
990,1990,0.038441451617603165,0.038441451617603165
991,1991,-0.07849369308979422,0.07849369308979422
992,1992,-0.023677764049270585,0.023677764049270585
993,1993,0.02678632923799783,0.02678632923799783
994,1994,-0.028288379464747125,0.028288379464747125
995,1995,0.054118043982320826,0.054118043982320826
996,1996,0.024203048692112948,0.024203048692112948
997,1997,0.06802565117788464,0.06802565117788464
998,1998,0.0038496572894766647,0.0038496572894766647
999,1999,-0.01949033345891258,0.01949033345891258
